Started Test 01 on: Sun Dec 07 2014 16:18:18 GMT-0500 (EST)
Mouse Coordinates 635 34; timestamp: 12.645
Changed content of message_field to Wanna p;timestamp: 27.892
Changed content of message_field to Wanna pla;timestamp: 28.084
Changed content of message_field to Wanna play;timestamp: 28.212
Changed content of message_field to Wanna play;timestamp: 28.332
Changed content of message_field to Wanna play?;timestamp: 28.956
Changed content of message_field to Wanna play?;timestamp: 28.98
Mouse Coordinates 721 459; timestamp: 29.305
Changed content of message_field to Wanna play? ;timestamp: 29.308
Mouse Coordinates 716 486; timestamp: 29.322
Mouse Coordinates 709 515; timestamp: 29.338
Mouse Coordinates 702 535; timestamp: 29.355
Mouse Coordinates 692 558; timestamp: 29.372
Mouse Coordinates 678 585; timestamp: 29.389
Left element message_field; timestamp: 29.407
Mouse Coordinates 668 600; timestamp: 29.407
Entered element send; timestamp: 29.426
Mouse Coordinates 661 604; timestamp: 29.426
Mouse Coordinates 658 606; timestamp: 29.44
Mouse Coordinates 657 610; timestamp: 29.457
Mouse Coordinates 655 610; timestamp: 29.474
Mouse Coordinates 655 611; timestamp: 29.491
Mouse Coordinates 653 613; timestamp: 29.508
Mouse Coordinates 651 619; timestamp: 29.525
Mouse Coordinates 650 622; timestamp: 29.543
Mouse Coordinates 648 626; timestamp: 29.559
Mouse Coordinates 645 630; timestamp: 29.576
Mouse Coordinates 644 631; timestamp: 29.594
Mouse Coordinates 644 630; timestamp: 29.783
Mouse Coordinates 644 629; timestamp: 29.808
Mouse Coordinates 645 626; timestamp: 29.825
Changed content of message_field to Wanna play? ;timestamp: 29.998
Ended Test 01 on: Sun Dec 07 2014 16:18:48 GMT-0500 (EST)
